proteina,GO_term,Term_Name_Clean
CPX-8681,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8684,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8685,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8690,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8691,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8694,GO:0098916,Anterograde Trans-Synaptic Signaling
DSC2,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8663,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8664,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNMA1,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8641,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8642,GO:0098916,Anterograde Trans-Synaptic Signaling
TMEM43,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNK3,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNE3,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-3256,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8645,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8646,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8666,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8668,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8670,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8672,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8678,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8679,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8682,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8683,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8686,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8687,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8692,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8693,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNA4,GO:0098916,Anterograde Trans-Synaptic Signaling
TRDN,GO:0098916,Anterograde Trans-Synaptic Signaling
CACNA1H,GO:0098916,Anterograde Trans-Synaptic Signaling
CAV3,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNQ5,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-195,GO:0098916,Anterograde Trans-Synaptic Signaling
MYH7,GO:0098916,Anterograde Trans-Synaptic Signaling
AKAP9,GO:0098916,Anterograde Trans-Synaptic Signaling
ANK2,GO:0098916,Anterograde Trans-Synaptic Signaling
CACNA1G,GO:0098916,Anterograde Trans-Synaptic Signaling
DSC3,GO:0098916,Anterograde Trans-Synaptic Signaling
ACTN2,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNB1,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNT1,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNE5,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNQ3,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNK2,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNC3,GO:0098916,Anterograde Trans-Synaptic Signaling
MYBPC3,GO:0098916,Anterograde Trans-Synaptic Signaling
TTN,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNN3,GO:0098916,Anterograde Trans-Synaptic Signaling
GJA5,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNA2,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNN4,GO:0098916,Anterograde Trans-Synaptic Signaling
STX1B,GO:0098916,Anterograde Trans-Synaptic Signaling
SYN1,GO:0098916,Anterograde Trans-Synaptic Signaling
BACE2,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8305,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8306,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-8322,GO:0098916,Anterograde Trans-Synaptic Signaling
SLC9A6,GO:0098916,Anterograde Trans-Synaptic Signaling
STXBP1,GO:0098916,Anterograde Trans-Synaptic Signaling
CAMK2B,GO:0098916,Anterograde Trans-Synaptic Signaling
SPTBN4,GO:0098916,Anterograde Trans-Synaptic Signaling
SPTAN1,GO:0098916,Anterograde Trans-Synaptic Signaling
BRS3,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNC2,GO:0098916,Anterograde Trans-Synaptic Signaling
PRDM12,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-3135,GO:0098916,Anterograde Trans-Synaptic Signaling
ABCA2,GO:0098916,Anterograde Trans-Synaptic Signaling
CALM2,GO:0098916,Anterograde Trans-Synaptic Signaling
GRIA4,GO:0098916,Anterograde Trans-Synaptic Signaling
NPY1R,GO:0098916,Anterograde Trans-Synaptic Signaling
GRID2,GO:0098916,Anterograde Trans-Synaptic Signaling
CACNG2,GO:0098916,Anterograde Trans-Synaptic Signaling
ATP2B3,GO:0098916,Anterograde Trans-Synaptic Signaling
ATP2B2,GO:0098916,Anterograde Trans-Synaptic Signaling
SYNGAP1,GO:0098916,Anterograde Trans-Synaptic Signaling
DOCK3,GO:0098916,Anterograde Trans-Synaptic Signaling
RAPSN,GO:0098916,Anterograde Trans-Synaptic Signaling
DOK7,GO:0098916,Anterograde Trans-Synaptic Signaling
MUSK,GO:0098916,Anterograde Trans-Synaptic Signaling
LRP4,GO:0098916,Anterograde Trans-Synaptic Signaling
COLQ,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-236,GO:0098916,Anterograde Trans-Synaptic Signaling
COCH,GO:0098916,Anterograde Trans-Synaptic Signaling
CASQ1,GO:0098916,Anterograde Trans-Synaptic Signaling
CNTN2,GO:0098916,Anterograde Trans-Synaptic Signaling
NRCAM,GO:0098916,Anterograde Trans-Synaptic Signaling
SLC12A5,GO:0098916,Anterograde Trans-Synaptic Signaling
CNTN1,GO:0098916,Anterograde Trans-Synaptic Signaling
SATB2,GO:0098916,Anterograde Trans-Synaptic Signaling
SLURP1,GO:0098916,Anterograde Trans-Synaptic Signaling
ALG14,GO:0098916,Anterograde Trans-Synaptic Signaling
MTM1,GO:0098916,Anterograde Trans-Synaptic Signaling
PREPL,GO:0098916,Anterograde Trans-Synaptic Signaling
NRG1,GO:0098916,Anterograde Trans-Synaptic Signaling
NCDN,GO:0098916,Anterograde Trans-Synaptic Signaling
SPTBN1,GO:0098916,Anterograde Trans-Synaptic Signaling
RIMS1,GO:0098916,Anterograde Trans-Synaptic Signaling
PRKG2,GO:0098916,Anterograde Trans-Synaptic Signaling
ASPH,GO:0098916,Anterograde Trans-Synaptic Signaling
TRPV4,GO:0098916,Anterograde Trans-Synaptic Signaling
TRPC3,GO:0098916,Anterograde Trans-Synaptic Signaling
ITPR2,GO:0098916,Anterograde Trans-Synaptic Signaling
CACNA1A,GO:0098916,Anterograde Trans-Synaptic Signaling
ATP1A2,GO:0098916,Anterograde Trans-Synaptic Signaling
MYOZ2,GO:0098916,Anterograde Trans-Synaptic Signaling
IGBP1,GO:0098916,Anterograde Trans-Synaptic Signaling
ATP2B1,GO:0098916,Anterograde Trans-Synaptic Signaling
CNTNAP1,GO:0098916,Anterograde Trans-Synaptic Signaling
ORAI1,GO:0098916,Anterograde Trans-Synaptic Signaling
P2RX3,GO:0098916,Anterograde Trans-Synaptic Signaling
FGF14,GO:0098916,Anterograde Trans-Synaptic Signaling
MYL4,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-7667,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-7668,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-6231,GO:0098916,Anterograde Trans-Synaptic Signaling
RBM20,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-7722,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-2659,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-101,GO:0098916,Anterograde Trans-Synaptic Signaling
ANO5,GO:0098916,Anterograde Trans-Synaptic Signaling
MYPN,GO:0098916,Anterograde Trans-Synaptic Signaling
SELENON,GO:0098916,Anterograde Trans-Synaptic Signaling
DYSF,GO:0098916,Anterograde Trans-Synaptic Signaling
LDB3,GO:0098916,Anterograde Trans-Synaptic Signaling
CSRP3,GO:0098916,Anterograde Trans-Synaptic Signaling
MYL3,GO:0098916,Anterograde Trans-Synaptic Signaling
HPCA,GO:0098916,Anterograde Trans-Synaptic Signaling
NOVA2,GO:0098916,Anterograde Trans-Synaptic Signaling
JPH3,GO:0098916,Anterograde Trans-Synaptic Signaling
SIX5,GO:0098916,Anterograde Trans-Synaptic Signaling
DMPK,GO:0098916,Anterograde Trans-Synaptic Signaling
ATP2A1,GO:0098916,Anterograde Trans-Synaptic Signaling
TNNT3,GO:0098916,Anterograde Trans-Synaptic Signaling
AVIL,GO:0098916,Anterograde Trans-Synaptic Signaling
SLC12A2,GO:0098916,Anterograde Trans-Synaptic Signaling
TRPV3,GO:0098916,Anterograde Trans-Synaptic Signaling
TRPM2,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNK4,GO:0098916,Anterograde Trans-Synaptic Signaling
PIEZO2,GO:0098916,Anterograde Trans-Synaptic Signaling
BVES,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNJ16,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNJ10,GO:0098916,Anterograde Trans-Synaptic Signaling
STAC3,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-5021,GO:0098916,Anterograde Trans-Synaptic Signaling
ARMC5,GO:0098916,Anterograde Trans-Synaptic Signaling
CDKL5,GO:0098916,Anterograde Trans-Synaptic Signaling
TENM4,GO:0098916,Anterograde Trans-Synaptic Signaling
CATSPER1,GO:0098916,Anterograde Trans-Synaptic Signaling
RASGRP2,GO:0098916,Anterograde Trans-Synaptic Signaling
SHANK2,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-51,GO:0098916,Anterograde Trans-Synaptic Signaling
CACNA1E,GO:0098916,Anterograde Trans-Synaptic Signaling
JPH2,GO:0098916,Anterograde Trans-Synaptic Signaling
PCDH19,GO:0098916,Anterograde Trans-Synaptic Signaling
CATSPER2,GO:0098916,Anterograde Trans-Synaptic Signaling
IRX5,GO:0098916,Anterograde Trans-Synaptic Signaling
RASGRP3,GO:0098916,Anterograde Trans-Synaptic Signaling
FGF12,GO:0098916,Anterograde Trans-Synaptic Signaling
OBSCN,GO:0098916,Anterograde Trans-Synaptic Signaling
ZIC1,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-2499,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-6226,GO:0098916,Anterograde Trans-Synaptic Signaling
GPHN,GO:0098916,Anterograde Trans-Synaptic Signaling
PCLO,GO:0098916,Anterograde Trans-Synaptic Signaling
OR51E2,GO:0098916,Anterograde Trans-Synaptic Signaling
CLCN2,GO:0098916,Anterograde Trans-Synaptic Signaling
SLC25A22,GO:0098916,Anterograde Trans-Synaptic Signaling
NFASC,GO:0098916,Anterograde Trans-Synaptic Signaling
NLGN3,GO:0098916,Anterograde Trans-Synaptic Signaling
LGI1,GO:0098916,Anterograde Trans-Synaptic Signaling
ARX,GO:0098916,Anterograde Trans-Synaptic Signaling
ALG13,GO:0098916,Anterograde Trans-Synaptic Signaling
SPTBN2,GO:0098916,Anterograde Trans-Synaptic Signaling
ATP1A3,GO:0098916,Anterograde Trans-Synaptic Signaling
PRRT2,GO:0098916,Anterograde Trans-Synaptic Signaling
SLC9A7,GO:0098916,Anterograde Trans-Synaptic Signaling
TBC1D24,GO:0098916,Anterograde Trans-Synaptic Signaling
NIPA1,GO:0098916,Anterograde Trans-Synaptic Signaling
CPLX1,GO:0098916,Anterograde Trans-Synaptic Signaling
RIMS2,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNH1,GO:0098916,Anterograde Trans-Synaptic Signaling
IL1RAPL1,GO:0098916,Anterograde Trans-Synaptic Signaling
IQSEC2,GO:0098916,Anterograde Trans-Synaptic Signaling
FAT2,GO:0098916,Anterograde Trans-Synaptic Signaling
RTN2,GO:0098916,Anterograde Trans-Synaptic Signaling
EFHC1,GO:0098916,Anterograde Trans-Synaptic Signaling
TSPYL1,GO:0098916,Anterograde Trans-Synaptic Signaling
EVC2,GO:0098916,Anterograde Trans-Synaptic Signaling
GDF6,GO:0098916,Anterograde Trans-Synaptic Signaling
OPCML,GO:0098916,Anterograde Trans-Synaptic Signaling
MYLK2,GO:0098916,Anterograde Trans-Synaptic Signaling
TBX20,GO:0098916,Anterograde Trans-Synaptic Signaling
ARHGEF9,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-7844,GO:0098916,Anterograde Trans-Synaptic Signaling
STK32B,GO:0098916,Anterograde Trans-Synaptic Signaling
TMEM260,GO:0098916,Anterograde Trans-Synaptic Signaling
SLC6A5,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNJ18,GO:0098916,Anterograde Trans-Synaptic Signaling
TNNT1,GO:0098916,Anterograde Trans-Synaptic Signaling
CLIC2,GO:0098916,Anterograde Trans-Synaptic Signaling
TECRL,GO:0098916,Anterograde Trans-Synaptic Signaling
BEAN1,GO:0098916,Anterograde Trans-Synaptic Signaling
GABRR1,GO:0098916,Anterograde Trans-Synaptic Signaling
CRYBA2,GO:0098916,Anterograde Trans-Synaptic Signaling
MAB21L2,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNT2,GO:0098916,Anterograde Trans-Synaptic Signaling
DAOA,GO:0098916,Anterograde Trans-Synaptic Signaling
CAMK2A,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNK9,GO:0098916,Anterograde Trans-Synaptic Signaling
KCNJ8,GO:0098916,Anterograde Trans-Synaptic Signaling
MYT1L,GO:0098916,Anterograde Trans-Synaptic Signaling
MYT1,GO:0098916,Anterograde Trans-Synaptic Signaling
PNPO,GO:0098916,Anterograde Trans-Synaptic Signaling
CPX-5663,GO:0098916,Anterograde Trans-Synaptic Signaling
PDGFRB,GO:2000278,Regulation Of DNA Biosynthetic Process
CCR2,GO:2000278,Regulation Of DNA Biosynthetic Process
SLC45A2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2201,GO:2000278,Regulation Of DNA Biosynthetic Process
NR4A2,GO:2000278,Regulation Of DNA Biosynthetic Process
TOR1A,GO:2000278,Regulation Of DNA Biosynthetic Process
ZNF148,GO:2000278,Regulation Of DNA Biosynthetic Process
FKBP5,GO:2000278,Regulation Of DNA Biosynthetic Process
FGFR1,GO:2000278,Regulation Of DNA Biosynthetic Process
IGF2,GO:2000278,Regulation Of DNA Biosynthetic Process
ADAR,GO:2000278,Regulation Of DNA Biosynthetic Process
FTH1,GO:2000278,Regulation Of DNA Biosynthetic Process
MARK2,GO:2000278,Regulation Of DNA Biosynthetic Process
PIK3CG,GO:2000278,Regulation Of DNA Biosynthetic Process
FLT1,GO:2000278,Regulation Of DNA Biosynthetic Process
APEX1,GO:2000278,Regulation Of DNA Biosynthetic Process
TOP2B,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6266,GO:2000278,Regulation Of DNA Biosynthetic Process
DNA2,GO:2000278,Regulation Of DNA Biosynthetic Process
RAD52,GO:2000278,Regulation Of DNA Biosynthetic Process
TOP1,GO:2000278,Regulation Of DNA Biosynthetic Process
POLL,GO:2000278,Regulation Of DNA Biosynthetic Process
TDP2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2182,GO:2000278,Regulation Of DNA Biosynthetic Process
GRN,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBB1,GO:2000278,Regulation Of DNA Biosynthetic Process
MAPK8IP1,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBA4A,GO:2000278,Regulation Of DNA Biosynthetic Process
HSPB1,GO:2000278,Regulation Of DNA Biosynthetic Process
SIRT2,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBB2B,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-329,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6030,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBA3D,GO:2000278,Regulation Of DNA Biosynthetic Process
P4HB,GO:2000278,Regulation Of DNA Biosynthetic Process
TBK1,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBA8,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBB,GO:2000278,Regulation Of DNA Biosynthetic Process
TUBB4B,GO:2000278,Regulation Of DNA Biosynthetic Process
HNRNPA1,GO:2000278,Regulation Of DNA Biosynthetic Process
HNRNPA2B1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7764,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7782,GO:2000278,Regulation Of DNA Biosynthetic Process
DCTN1,GO:2000278,Regulation Of DNA Biosynthetic Process
PINK1,GO:2000278,Regulation Of DNA Biosynthetic Process
PRKCZ,GO:2000278,Regulation Of DNA Biosynthetic Process
OPTN,GO:2000278,Regulation Of DNA Biosynthetic Process
TMEM106B,GO:2000278,Regulation Of DNA Biosynthetic Process
MAPK9,GO:2000278,Regulation Of DNA Biosynthetic Process
TIA1,GO:2000278,Regulation Of DNA Biosynthetic Process
KIF5A,GO:2000278,Regulation Of DNA Biosynthetic Process
ATXN2,GO:2000278,Regulation Of DNA Biosynthetic Process
WWOX,GO:2000278,Regulation Of DNA Biosynthetic Process
TAF15,GO:2000278,Regulation Of DNA Biosynthetic Process
CIB1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-8073,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2393,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7482,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2511,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2386,GO:2000278,Regulation Of DNA Biosynthetic Process
SIL1,GO:2000278,Regulation Of DNA Biosynthetic Process
HNMT,GO:2000278,Regulation Of DNA Biosynthetic Process
PTGDR,GO:2000278,Regulation Of DNA Biosynthetic Process
GTPBP4,GO:2000278,Regulation Of DNA Biosynthetic Process
ISG15,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-688,GO:2000278,Regulation Of DNA Biosynthetic Process
H1-4,GO:2000278,Regulation Of DNA Biosynthetic Process
KDM3B,GO:2000278,Regulation Of DNA Biosynthetic Process
NOG,GO:2000278,Regulation Of DNA Biosynthetic Process
PHF8,GO:2000278,Regulation Of DNA Biosynthetic Process
H3-3A,GO:2000278,Regulation Of DNA Biosynthetic Process
KDM5B,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-727,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-738,GO:2000278,Regulation Of DNA Biosynthetic Process
ASH1L,GO:2000278,Regulation Of DNA Biosynthetic Process
KDM5A,GO:2000278,Regulation Of DNA Biosynthetic Process
SETD2,GO:2000278,Regulation Of DNA Biosynthetic Process
NSD1,GO:2000278,Regulation Of DNA Biosynthetic Process
TBL1X,GO:2000278,Regulation Of DNA Biosynthetic Process
EIF2AK1,GO:2000278,Regulation Of DNA Biosynthetic Process
MPO,GO:2000278,Regulation Of DNA Biosynthetic Process
EIF2AK4,GO:2000278,Regulation Of DNA Biosynthetic Process
PRDX3,GO:2000278,Regulation Of DNA Biosynthetic Process
MAPK7,GO:2000278,Regulation Of DNA Biosynthetic Process
STK11,GO:2000278,Regulation Of DNA Biosynthetic Process
GPX4,GO:2000278,Regulation Of DNA Biosynthetic Process
OCLN,GO:2000278,Regulation Of DNA Biosynthetic Process
FOXD3,GO:2000278,Regulation Of DNA Biosynthetic Process
NOX1,GO:2000278,Regulation Of DNA Biosynthetic Process
CHD6,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2479,GO:2000278,Regulation Of DNA Biosynthetic Process
FTL,GO:2000278,Regulation Of DNA Biosynthetic Process
ESRRB,GO:2000278,Regulation Of DNA Biosynthetic Process
SIRT3,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-8182,GO:2000278,Regulation Of DNA Biosynthetic Process
AKT2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2496,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6415,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6473,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6543,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6784,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-70,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7004,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7064,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7106,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2865,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-419,GO:2000278,Regulation Of DNA Biosynthetic Process
ACTA2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-3227,GO:2000278,Regulation Of DNA Biosynthetic Process
TCF3,GO:2000278,Regulation Of DNA Biosynthetic Process
NOTCH3,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-733,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-736,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-739,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-740,GO:2000278,Regulation Of DNA Biosynthetic Process
HDAC11,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6271,GO:2000278,Regulation Of DNA Biosynthetic Process
ESCO2,GO:2000278,Regulation Of DNA Biosynthetic Process
BAZ1B,GO:2000278,Regulation Of DNA Biosynthetic Process
H1-0,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-718,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-719,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-720,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-721,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-722,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-723,GO:2000278,Regulation Of DNA Biosynthetic Process
CDK9,GO:2000278,Regulation Of DNA Biosynthetic Process
HDAC8,GO:2000278,Regulation Of DNA Biosynthetic Process
TBX6,GO:2000278,Regulation Of DNA Biosynthetic Process
BRD2,GO:2000278,Regulation Of DNA Biosynthetic Process
EOMES,GO:2000278,Regulation Of DNA Biosynthetic Process
TBL1XR1,GO:2000278,Regulation Of DNA Biosynthetic Process
HMGA2,GO:2000278,Regulation Of DNA Biosynthetic Process
NUTM1,GO:2000278,Regulation Of DNA Biosynthetic Process
CHD1,GO:2000278,Regulation Of DNA Biosynthetic Process
UBTF,GO:2000278,Regulation Of DNA Biosynthetic Process
BRD3,GO:2000278,Regulation Of DNA Biosynthetic Process
NSD3,GO:2000278,Regulation Of DNA Biosynthetic Process
SMARCAD1,GO:2000278,Regulation Of DNA Biosynthetic Process
ATRX,GO:2000278,Regulation Of DNA Biosynthetic Process
BANF1,GO:2000278,Regulation Of DNA Biosynthetic Process
ZEB2,GO:2000278,Regulation Of DNA Biosynthetic Process
TYMS,GO:2000278,Regulation Of DNA Biosynthetic Process
MET,GO:2000278,Regulation Of DNA Biosynthetic Process
CSF1,GO:2000278,Regulation Of DNA Biosynthetic Process
CD24,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-660,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-661,GO:2000278,Regulation Of DNA Biosynthetic Process
USP2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1027,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1032,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1055,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1057,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1060,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1064,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1066,GO:2000278,Regulation Of DNA Biosynthetic Process
HPRT1,GO:2000278,Regulation Of DNA Biosynthetic Process
USP9X,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2363,GO:2000278,Regulation Of DNA Biosynthetic Process
MYSM1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5662,GO:2000278,Regulation Of DNA Biosynthetic Process
DNAJB6,GO:2000278,Regulation Of DNA Biosynthetic Process
RAB7A,GO:2000278,Regulation Of DNA Biosynthetic Process
ATP6V1B2,GO:2000278,Regulation Of DNA Biosynthetic Process
PPIB,GO:2000278,Regulation Of DNA Biosynthetic Process
HSPB3,GO:2000278,Regulation Of DNA Biosynthetic Process
MMP1,GO:2000278,Regulation Of DNA Biosynthetic Process
HSPD1,GO:2000278,Regulation Of DNA Biosynthetic Process
ELN,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5769,GO:2000278,Regulation Of DNA Biosynthetic Process
LONP1,GO:2000278,Regulation Of DNA Biosynthetic Process
TLR9,GO:2000278,Regulation Of DNA Biosynthetic Process
BAG3,GO:2000278,Regulation Of DNA Biosynthetic Process
HLA-A,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-2375,GO:2000278,Regulation Of DNA Biosynthetic Process
DNAJB11,GO:2000278,Regulation Of DNA Biosynthetic Process
SSBP1,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-7121,GO:2000278,Regulation Of DNA Biosynthetic Process
ACVR1B,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-5661,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1080,GO:2000278,Regulation Of DNA Biosynthetic Process
FDFT1,GO:2000278,Regulation Of DNA Biosynthetic Process
CENPE,GO:2000278,Regulation Of DNA Biosynthetic Process
TK1,GO:2000278,Regulation Of DNA Biosynthetic Process
RECQL4,GO:2000278,Regulation Of DNA Biosynthetic Process
PLD2,GO:2000278,Regulation Of DNA Biosynthetic Process
FRYL,GO:2000278,Regulation Of DNA Biosynthetic Process
PSAP,GO:2000278,Regulation Of DNA Biosynthetic Process
SLC2A3,GO:2000278,Regulation Of DNA Biosynthetic Process
ATP7A,GO:2000278,Regulation Of DNA Biosynthetic Process
LRP5,GO:2000278,Regulation Of DNA Biosynthetic Process
ADA,GO:2000278,Regulation Of DNA Biosynthetic Process
ACKR3,GO:2000278,Regulation Of DNA Biosynthetic Process
BCL11B,GO:2000278,Regulation Of DNA Biosynthetic Process
SRGAP2,GO:2000278,Regulation Of DNA Biosynthetic Process
PRKCQ,GO:2000278,Regulation Of DNA Biosynthetic Process
IL13,GO:2000278,Regulation Of DNA Biosynthetic Process
EPS15,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-6036,GO:2000278,Regulation Of DNA Biosynthetic Process
LBR,GO:2000278,Regulation Of DNA Biosynthetic Process
SET,GO:2000278,Regulation Of DNA Biosynthetic Process
BRDT,GO:2000278,Regulation Of DNA Biosynthetic Process
WEE1,GO:2000278,Regulation Of DNA Biosynthetic Process
MYO5B,GO:2000278,Regulation Of DNA Biosynthetic Process
XPR1,GO:2000278,Regulation Of DNA Biosynthetic Process
TJP2,GO:2000278,Regulation Of DNA Biosynthetic Process
CLDN1,GO:2000278,Regulation Of DNA Biosynthetic Process
ANPEP,GO:2000278,Regulation Of DNA Biosynthetic Process
AFP,GO:2000278,Regulation Of DNA Biosynthetic Process
TGFBR1,GO:2000278,Regulation Of DNA Biosynthetic Process
TMEM97,GO:2000278,Regulation Of DNA Biosynthetic Process
CA1,GO:2000278,Regulation Of DNA Biosynthetic Process
ACP5,GO:2000278,Regulation Of DNA Biosynthetic Process
MMP13,GO:2000278,Regulation Of DNA Biosynthetic Process
LRP6,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1749,GO:2000278,Regulation Of DNA Biosynthetic Process
TGFBR2,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1750,GO:2000278,Regulation Of DNA Biosynthetic Process
CPX-1713,GO:2000278,Regulation Of DNA Biosynthetic Process
