CC2D1A	GO:0000122
CHD8	GO:0000122
CIITA	GO:0000122
CITED2	GO:0000122
CNBP	GO:0000122
CREBBP	GO:0000122
CRYM	GO:0000122
CTBP1	GO:0000122
CTCF	GO:0000122
CUX1	GO:0000122
CUX2	GO:0000122
CYP27B1	GO:0000122
DAB2IP	GO:0000122
DACT1	GO:0000122
DEAF1	GO:0000122
DLL4	GO:0000122
DLX4	GO:0000122
DMRT1	GO:0000122
EDN1	GO:0000122
EDNRB	GO:0000122
EHMT1	GO:0000122
EHMT2	GO:0000122
ELANE	GO:0000122
EN1	GO:0000122
EOMES	GO:0000122
EP300	GO:0000122
EPO	GO:0000122
ERF	GO:0000122
ESR2	GO:0000122
ETV6	GO:0000122
FASLG	GO:0000122
FBP1	GO:0000122
FGFR2	GO:0000122
FOXC1	GO:0000122
FOXC2	GO:0000122
FOXD3	GO:0000122
FOXE1	GO:0000122
FOXJ1	GO:0000122
FRK	GO:0000122
GATA1	GO:0000122
GATA2	GO:0000122
GATA3	GO:0000122
GATA4	GO:0000122
GATA5	GO:0000122
GATA6	GO:0000122
GFI1	GO:0000122
GFI1B	GO:0000122
GLIS2	GO:0000122
GLIS3	GO:0000122
GTF2IRD1	GO:0000122
GZF1	GO:0000122
HAMP	GO:0000122
HDAC10	GO:0000122
HDAC3	GO:0000122
HDAC4	GO:0000122
HDAC5	GO:0000122
HDAC6	GO:0000122
HDAC8	GO:0000122
HDAC9	GO:0000122
HESX1	GO:0000122
HJV	GO:0000122
HMGA2	GO:0000122
HOXB13	GO:0000122
HSF4	GO:0000122
HSPA1A	GO:0000122
IGBP1	GO:0000122
IGF2	GO:0000122
IKZF5	GO:0000122
IRF7	GO:0000122
IRF8	GO:0000122
JAZF1	GO:0000122
KANK2	GO:0000122
KDM1A	GO:0000122
KLF11	GO:0000122
LARP7	GO:0000122
MAGED2	GO:0000122
MAGEL2	GO:0000122
MAP2K5	GO:0000122
MCPH1	GO:0000122
MECP2	GO:0000122
MEF2A	GO:0000122
MEF2C	GO:0000122
MEIS2	GO:0000122
